seed,timestep,algorithm,path,path_cost,latency,congestion,packet_loss,bandwidth,reliability,hops,tunneling_probability,action,selection_probability,energy,kappa,volatility
43,13,QT-APP without tunneling,"[0, 1, 9, 19]",2.9561861899550244,179.27221475513753,0.8161136299847435,0.2959036195008946,24.530371794476974,0.7342135099055657,3,,,0.36147960943400165,0.5209312500000001,1.0288499999999998,0.13546740404099192
43,14,QT-APP without tunneling,"[0, 13, 1, 9, 19]",4.028152263775533,221.89536225938676,0.9707653439883255,0.4288321600438413,12.978248163672914,0.7275829688448231,4,,,0.10571908552876015,0.5209312500000001,1.0288499999999998,0.36261791542866856
43,15,QT-APP without tunneling,"[0, 1, 9, 19]",3.3183973656567796,224.10848569476224,0.8831912053767396,0.34050290188923016,18.626299813730697,0.7006393704068041,3,,,0.3872201956005673,0.5469778125000001,0.9774074999999998,0.17619862697382496
43,16,QT-APP without tunneling,"[0, 1, 9, 19]",3.2638955162839722,216.72623565035073,0.8774749948512834,0.3412273989244299,18.54050322648622,0.7059430924759474,3,,,0.4128623880015729,0.5469778125000001,0.9774074999999998,0.016424147974822265
43,17,QT-APP without tunneling,"[0, 1, 9, 19]",3.1878747846694746,209.4741625122527,0.8672236426086775,0.3434312654085041,18.532950287992353,0.7043145396928052,3,,,0.43484101788101426,0.5469778125000001,0.9774074999999998,0.023291410903082205
43,18,QT-APP without tunneling,"[0, 1, 9, 19]",3.2093918270502133,209.56807512033822,0.8934229085799851,0.3442061541688666,18.926770193211606,0.7112568868246284,3,,,0.42836357817419063,0.5469778125000001,0.9774074999999998,0.006749651047843661
43,19,QT-APP without tunneling,"[0, 13, 1, 9, 19]",4.006422525620757,227.39477811893354,0.9502925020585238,0.44400492910666056,12.915797647482348,0.7382402061692412,4,,,0.0825852092097262,0.5469778125000001,0.9774074999999998,0.2483432193765831
43,20,QT-APP without tunneling,"[0, 13, 1, 9, 19]",3.633089992232449,191.05416436186763,0.868393659429898,0.41778239771676007,14.492898120143096,0.7598094975792206,4,,,0.08416196546567252,0.5743267031250001,0.9285371249999997,0.09318351496899689
43,21,QT-APP without tunneling,"[0, 1, 4, 5, 9, 19]",3.9166243933722535,210.27066805250433,0.7589296084032132,0.42082810062353837,21.12675861684228,0.7603922689904411,5,,,0.027516049780737982,0.5743267031250001,0.9285371249999997,0.07804221798689306
43,22,QT-APP without tunneling,"[0, 1, 9, 19]",2.3646124939065394,125.13087248464882,0.6199582920690873,0.2798720979840952,25.594679868274834,0.7828291900689434,3,,,0.45389491816488137,0.5743267031250001,0.9285371249999997,0.3962626342449489
43,23,QT-APP without tunneling,"[0, 1, 4, 5, 9, 19]",3.6129397935490184,174.7959847065572,0.6839958614200313,0.3895113157123916,23.09402399489049,0.786858373183785,5,,,0.032008819124640646,0.6030430382812502,0.8821102687499998,0.5279204532917514
43,24,QT-APP without tunneling,"[0, 4, 5, 9, 19]",2.7460130389747963,112.05721006314327,0.7101876777247185,0.36865750383565965,22.75442809031924,0.803932877661817,4,,,0.16321376495132722,0.6331951901953127,0.8380047553124997,0.23995051235620876
